158.11,1.0934,2.216,1.6153,1.9075,1.4802,2.1377,1.699,1.0251,3.289,5.327,1.4642,3.4577,2.0259,1.5061,1.297,1.7622,1.3643,1.5,1.4712,1.1501,1.3126,1.567,1.722,2.2796,1.4332,1.6592,1.3344,2.8348,2.8767,3.1872,1.8053,1.383,2.2843,1.3725,1.3679,1.4642,1.961,1.6448,2.2052,1.9951,1.6493,1.5717,1.9061,2.0063,1.1867,1.213,2.2867,3.2679,1.5763,1.4469,1.3937,1.2547,0.87104,1.2388,1.4069,1.822,2.6061,1.6941,2.8959,1.2365,2.8486,1.4046,1.5342,3.7894,1.0696,1.585,1.1534,1.7524,1.5955,1.5632,2.0496,1.5617,2.0144,1.4391,4.5816,2.9255,1.5034,3.466,1.6439,1.9565,2.316,1.6213,1.589,1.1681,1.3121,1.4097,1.7811,1.372,1.1701,1.8479,1.9117,2.5123,1.5541,1.332,0.96492,1.5075,1.5285,1.2369,2.5579,2.9255,1.2415,3.1808,1.9446,1.5541,1.435,1.6351,1.3846,2.8578,4.5436,1.6951,1.3598,2.4366,2.7437,2.1377,2.0688,1.7867,2.0514,1.1265,1.5922,1.5914,1.746,1.4524,1.0437,2.3726,1.4789,2.0653,1.8041,1.6873,1.636,0.82714,2.0548,1.9717,1.8354,1.1495,2.3647,1.9535,1.5371,3.2679,1.5882,1.2639,1.4008,1.3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0934,158.11,1.0134,0.92009,2.2314,0.79676,1.6037,2.8167,1.9258,1.2077,1.2488,1.5526,1.3588,1.0684,1.6787,2.1655,1.4362,1.1114,2.1015,1.1152,0.84818,0.90893,1.0419,1.0844,1.2961,1.9258,2.5612,2.6684,1.3835,1.3503,1.0281,1.5549,0.9237,1.3588,1.4041,1.432,1.7323,0.84769,1.5249,1.3236,1.8594,2.0014,1.3894,2.3085,0.91499,3.0423,1.0952,1.2519,1.1308,2.4081,1.3862,1.0168,1.9966,1.3278,0.86283,0.92181,1.0407,1.4415,1.1219,1.425,1.1587,1.0437,1.4926,2.2655,1.2003,1.7545,2.2138,0.96188,2.0428,1.6731,1.4821,1.2184,1.4769,1.0677,1.9286,1.2884,1.1331,1.3563,1.1962,2.1635,1.5489,1.4024,1.6256,1.585,1.3367,1.3045,1.0766,1.0347,0.92165,0.83044,1.8029,1.2003,1.2261,1.4326,1.3741,0.73228,1.3503,0.89015,0.76705,1.1144,1.4297,1.9446,1.1871,1.4198,2.0047,2.0777,1.2126,1.1279,1.1659,1.0349,1.0841,1.5054,1.4445,1.4181,1.2944,1.2173,1.6629,0.94778,1.747,1.8517,1.816,2.1146,4.0542,2.7946,0.91947,1.6153,1.7039,1.4035,2.1455,1.5179,2.2655,1.3543,1.7049,1.7019,3.0037,1.7009,1.4782,1.7513,1.3454,2.316,1.1158,1.8857,3.5084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.216,1.0134,158.11,3.0825,1.3112,2.9255,1.421,1.3387,1.2354,1.7029,1.8937,1.199,1.958,2.9875,1.1378,1.5393,1.6484,1.8659,1.3689,1.5313,0.95466,0.84059,2.872,0.99878,1.4705,1.7417,1.5834,1.3377,3.5171,3.2609,3.1062,1.9432,2.6876,2.3998,1.1405,1.9446,1.5541,2.8167,1.6475,1.6902,2.0193,1.7567,2.5748,1.7449,5.5867,1.2571,1.8208,2.5028,1.4763,1.4439,1.9187,0.93789,1.3493,1.1231,1.2126,2.1799,3.282,2.7562,2.1015,3.2068,2.1396,3.2201,2.1015,1.1647,3.289,1.3121,1.5313,2.1967,1.4273,2.0996,1.2555,2.2585,2.2095,1.5678,1.3751,2.1967,2.6761,2.6096,2.2248,1.8479,1.8897,2.8348,1.4543,1.7139,1.7622,2.1416,3.1808,3.5981,1.5963,1.4344,2.1575,1.7,1.72,1.3751,1.4409,1.3157,1.7365,2.0566,1.7099,3.5084,1.7845,1.2795,1.3814,1.4176,1.4052,1.5249,2.6276,2.06,4.1797,1.5779,1.0242,1.8172,1.6703,2.0886,1.6759,1.6299,2.0941,1.5422,1.4046,1.6529,1.3878,1.3533,1.2361,0.91869,7.1356,1.9919,1.4181,2.6761,1.3543,2.4081,0.85862,2.216,1.5172,1.2679,1.2253,2.3061,1.3669,1.4024,1.9075,1.3588,2.0618,1.5819,1.1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6153,0.92009,3.0825,158.11,1.1194,2.0959,1.1492,1.1271,1.1019,1.4737,1.4063,1.1032,1.4636,3.0367,1.0367,1.2782,1.398,1.4136,1.1659,1.475,1.021,0.79205,2.5646,0.87422,1.3643,1.3777,1.3167,1.2324,2.1033,2.0377,2.0724,1.4193,2.2336,1.5617,0.98761,1.7417,1.4008,2.752,1.3558,1.5474,1.6797,1.432,2.0978,1.4052,3.9393,1.0811,1.4712,1.7633,1.2901,1.1701,2.0377,0.8531,1.1225,1.0672,1.1211,1.7845,1.9476,1.7833,1.4893,2.0688,2.036,1.9887,1.6333,0.996,1.8404,1.1647,1.2496,2.1495,1.1979,1.8112,1.0329,2.016,1.8293,1.5579,1.1854,1.5601,2.0079,2.1279,1.527,1.488,1.3603,1.9919,1.2854,1.6502,1.6238,1.7833,2.5646,2.4512,1.4445,1.2324,1.7699,1.5504,1.643,1.2109,1.2441,1.6601,1.3488,2.1279,2.1841,2.752,1.5474,1.2578,1.1534,1.309,1.151,1.3618,2.3335,1.4667,2.5446,1.3623,0.94054,1.421,1.4789,1.4756,1.4451,1.5701,1.6095,1.49,1.2539,1.27,1.1019,1.1831,1.0913,0.81812,2.6876,1.7079,1.1772,1.9856,1.1282,1.8065,0.78354,1.5144,1.3301,1.1059,1.1334,1.7983,1.1685,1.1824,1.6037,1.1296,1.5335,1.3382,1.0626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9075,2.2314,1.3112,1.1194,158.11,0.97384,3.7466,7.1356,1.3391,2.2358,2.3916,2.2796,2.7192,1.421,2.8815,1.7688,2.076,1.2042,2.7192,1.4256,1.1234,1.3814,1.2465,1.9671,2.4395,1.8136,3.1937,2.2939,2.0243,2.0671,1.5364,2.0548,1.0768,1.964,1.9794,1.4815,1.9809,1.1029,2.0428,2.203,2.624,2.1475,1.5408,3.5435,1.1791,1.9089,1.1108,1.8317,2.1455,3.0256,1.5393,1.6238,1.8172,1.0292,1.1038,1.1103,1.3222,2.2117,1.4445,2.1455,1.1643,1.5278,1.4782,4.7437,1.8517,1.3231,2.7192,1.004,3.7786,1.7732,2.2678,1.697,1.6574,1.6351,2.3209,2.4512,1.7407,1.4356,2.0259,2.3412,2.2052,2.0128,2.326,1.8492,1.2449,1.2862,1.1723,1.3001,1.1534,0.98955,2.2204,1.789,2.0923,2.0343,1.589,0.80834,1.6316,1.1245,0.92417,1.5349,2.6609,1.7302,2.5251,2.4571,2.6954,2.1535,1.4555,1.2606,1.6825,1.8659,1.8992,1.4661,2.8034,2.4842,2.1241,1.8442,2.1089,1.398,1.4415,2.0566,2.5186,4.5065,4.3836,2.0583,1.2209,1.697,4.2394,1.7302,4.0409,1.7159,1.2261,1.902,3.2135,2.8815,1.8416,2.6422,2.9255,2.3861,2.5545,3.4828,1.1544,1.9272,3.7361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4802,0.79676,2.9255,2.0959,0.97384,158.11,1.1186,0.99699,0.97607,1.2191,1.294,0.97329,1.4142,1.9856,0.91392,1.136,1.3148,1.3488,1.0885,1.2935,0.89213,0.70471,2.1696,0.83846,1.1501,1.2257,1.139,0.9966,1.6835,1.8006,2.2248,1.4795,3.0423,1.6873,1.0048,1.4367,1.1854,1.8937,1.3367,1.2582,1.2871,1.1411,1.6368,1.1921,3.1616,0.97793,1.3268,1.8442,1.1138,1.1029,1.4309,0.82511,1.1078,0.96366,1.2724,2.7192,3.0651,1.698,2.0014,1.6012,1.4795,2.4308,1.4119,0.92862,1.8148,0.98935,1.1675,1.8505,1.1013,1.2854,1.0798,1.5519,1.5342,1.3273,1.1097,1.5116,1.8367,1.5481,1.6656,1.2531,1.4153,1.7179,1.1464,1.1461,1.3377,1.4113,1.9301,3.0367,1.6825,1.8442,1.3329,1.4309,1.2803,1.1501,1.2667,1.2774,1.5151,2.0496,2.06,1.7019,1.159,0.92417,1.0803,1.0665,1.1242,1.139,1.9258,1.8646,2.0259,1.2177,0.84071,1.2696,1.2602,1.5068,1.3067,1.1615,1.4756,1.2418,1.1349,1.1808,1.1197,1.0225,0.92814,0.77261,3.3179,1.3878,1.1008,1.7386,1.0576,1.6111,0.72877,1.6883,1.1214,0.9046,0.93838,1.3762,1.0968,1.1449,1.2829,1.0621,1.602,1.2426,0.89185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1377,1.6037,1.421,1.1492,3.7466,1.1186,158.11,3.5435,1.2294,2.2403,2.568,2.2891,4.5249,1.54,2.5816,1.6404,2.6646,1.1904,3.1872,1.567,1.2488,1.2523,1.3503,2.1241,2.8486,1.7029,2.7396,1.8148,2.0377,2.3861,1.9047,2.752,1.2134,2.599,3.0537,1.5054,1.9747,1.1273,2.7646,2.3647,2.2381,1.7089,1.5571,2.8815,1.2816,1.7029,1.0788,2.4541,2.1778,3.2068,1.574,1.8978,2.0095,0.99799,1.3964,1.3334,1.6342,2.7314,1.9794,2.0923,1.1253,1.9717,1.4373,4.3669,2.1222,1.1733,3.0423,1.0314,4.7437,1.5321,4.6009,1.7948,1.723,1.9998,2.7112,3.5171,2.1071,1.3746,3.1553,2.1241,2.9983,2.2748,2.599,1.5335,1.2202,1.2239,1.1795,1.5306,1.4091,1.2434,1.9505,2.4081,2.2655,2.6276,1.9763,0.8231,2.203,1.2761,1.0299,1.496,2.0566,1.3226,3.0423,2.2182,3.7052,2.003,1.6204,1.4802,1.8442,2.1165,1.7959,1.3959,3.7894,4.1225,2.6496,1.6787,2.4053,1.4737,1.4367,1.9565,3.6264,3.3779,2.4395,1.8843,1.3573,1.6722,9.2688,1.8992,5.2385,1.8268,1.1149,2.6838,2.9664,1.7822,1.5179,2.3412,4.4883,3.2609,2.46,4.0811,1.1986,2.1222,2.1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.699,2.8167,1.3387,1.1271,7.1356,0.99699,3.5435,158.11,1.5979,1.9131,2.0724,2.2772,2.5479,1.4356,2.6496,2.2314,2.2562,1.2778,3.6751,1.4611,1.064,1.1596,1.3121,1.6012,2.1299,2.2204,4.9483,2.8394,2.0923,2.1555,1.5061,2.46,1.1372,2.1495,2.1222,1.6912,2.3061,1.0723,2.378,2.0795,2.956,2.4308,1.7271,4.9975,1.1841,2.5479,1.1921,1.9402,1.7633,4.7651,1.699,1.4285,2.3673,1.1782,1.1183,1.1717,1.4057,2.4053,1.5724,2.1967,1.2647,1.5313,1.696,5.5182,1.8354,1.5249,3.964,1.0766,4.9483,1.9732,2.4904,1.7179,1.8992,1.5474,2.9509,2.2843,1.7109,1.5842,1.9856,3.0367,2.568,2.1717,2.5545,1.9286,1.4097,1.4221,1.2539,1.371,1.1932,1.0394,2.538,1.8065,1.8978,2.182,1.822,0.82209,1.8924,1.1387,0.93363,1.5034,2.2494,1.8454,1.9966,2.1988,3.6951,2.6722,1.5819,1.403,1.6912,1.5834,1.5444,1.6666,2.6025,2.599,2.0742,1.699,2.5479,1.2935,1.7481,2.4453,3.168,4.7224,7.1356,2.5028,1.2191,1.9809,3.9765,1.9461,5.7316,2.0047,1.4469,2.1241,3.1183,2.3515,2.2963,2.8257,2.7314,2.9156,2.2403,5.4849,1.2679,2.463,4.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0251,1.9258,1.2354,1.1019,1.3391,0.97607,1.2294,1.5979,158.11,1.0168,1.1234,1.1222,1.2063,1.165,1.0976,4.6605,1.3023,1.6238,1.6103,1.0699,0.74083,0.68966,1.2614,0.81758,1.0467,3.466,2.0566,1.9131,1.5415,1.4367,1.0672,1.7611,1.1765,1.5313,1.1119,1.9301,1.6061,0.92322,1.4686,1.1302,1.7428,2.2772,1.9159,1.9388,1.0665,3.7678,1.8018,1.3144,0.92766,1.9476,1.675,0.77317,2.4026,2.9156,0.84514,1.1075,1.291,1.5571,1.3121,1.5292,1.8018,1.1172,2.9156,1.3301,1.2914,5.3885,1.964,1.4233,1.475,2.1455,1.2257,1.2155,1.8763,0.97292,1.5906,1.1952,1.1325,2.0996,1.173,2.5512,1.6647,1.5082,1.3231,1.496,2.3285,2.37,1.6012,1.2679,0.97625,0.94473,1.9446,1.1291,1.0633,1.2035,1.4019,0.83588,1.5693,0.97035,0.86684,1.1901,1.1821,1.6145,0.94863,1.0911,1.6574,1.8992,1.502,1.6638,1.2574,0.90239,0.80529,2.8532,1.225,1.3674,1.1265,1.0492,1.8763,0.86193,2.9612,2.2748,1.5939,1.3623,1.7169,1.4097,1.0711,2.1015,1.2488,1.72,1.4789,2.1338,2.3184,1.5221,1.2799,1.2045,2.5028,1.643,1.1248,1.4573,1.1449,1.6412,1.9373,2.2381,1.5378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.289,1.2077,1.7029,1.4737,2.2358,1.2191,2.2403,1.9131,1.0168,158.11,2.5413,2.2381,3.2679,2.2314,2.2796,1.2704,2.2963,1.0874,1.7524,2.0548,1.4035,1.4913,1.6421,1.7481,3.8796,1.3353,1.8392,1.6529,2.227,2.5886,2.6025,1.6466,1.3278,1.7611,1.6004,1.4987,1.875,1.7344,1.8777,4.3339,2.3861,1.5415,1.6179,2.0326,1.7049,1.2035,1.0292,2.3036,7.2855,1.6028,1.5996,1.7856,1.2551,0.89628,1.4142,1.3628,1.5214,2.1945,1.5007,2.4026,1.2286,2.2248,1.2833,1.7281,2.1033,1.0349,1.674,1.1174,2.0996,1.6475,1.5732,2.8578,1.6951,2.6609,1.7069,3.0767,3.2609,1.4391,2.3647,1.6759,1.6502,2.4366,2.2725,2.0706,1.2059,1.2151,1.2879,1.6264,1.5306,1.139,2.0394,2.3335,4.8314,2.0724,1.5214,1.0531,1.4686,1.675,1.2488,2.466,4.2394,1.5165,3.34,4.2243,1.6412,1.7492,1.6912,1.1762,2.6684,3.5524,2.472,1.1949,2.7192,2.2655,3.4828,4.3669,1.8659,3.5084,1.1962,1.3736,1.498,2.4541,1.7049,1.1317,1.6565,1.6256,2.5283,1.862,1.9187,1.6078,0.84647,1.7261,3.2679,1.8492,1.3199,2.6132,2.786,1.8029,8.9658,1.7313,1.0733,1.4686,1.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
